Product_ID,Product type,Tax_DE,Product_name_DE,Code,Stock_DE,Product_description_DE,Showcase_Mixins,Grape_DE,Country_DE,Region_DE,Winery_DE,Vintage,Image_1,Image_2,Image_3,Image_4,Product_name_EN,Product_description_EN,Grape_EN,Country_EN,Region_EN,Winery_EN,Color_DE,Color_EN,Flavor_DE,Flavor_EN,WineStyle_DE,WineStyle_EN,TastesLike_DE,TastesLike_EN,PairsWellWith_DE,PairsWellWith_EN,AlcoholContent,ResidualSugar,Acidity,DrinkingTemperature,QualityLevel,Maturation_DE,Maturation_EN,ClosureType_DE,ClosureType_EN,DrinkableUntil_DE,DrinkableUntil_EN,Awards_DE,Awards_EN
805e2e33-8f1d-4d99-9a27-9f71,BASIC,STANDARD_19,Assyrtiko,9458-9211,41,"Der Assyrtiko aus Santorini, Griechenland, hergestellt von Sigalas, präsentiert knackige Noten von Zitrusfrüchten, Mineralien und einem Hauch von Rauch. Mittelkräftig mit hoher Säure, passt er perfekt zu gegrillten Meeresfrüchten oder Feta-Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Assyrtiko,Griechenland,Santorini,Sigalas,2023,0edf9fbe-1e0d-45e4-909a-e78c03048c93.png,64961442-cd56-4fe6-b9b4-a9b85eb9545f.png,df80841a-9a7e-4cbd-9438-67660b16ef9f.png,9deb185a-5000-4357-938f-0284b25660be.png,Assyrtiko,"The Assyrtiko from Santorini, Greece, made by Sigalas, presents crisp notes of citrus, minerals, and a hint of smoke. Medium-bodied with high acidity, it pairs perfectly with grilled seafood or feta cheese.",Assyrtiko,Greece,Santorini,Sigalas,White,White,Trocken,Dry,"frisch","fresh","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Meeresfrüchte, Käse","Seafood, Cheese",13.0%,3.0 g/L,2.4 g/L,16-18°C (61-64°F),PDO (Protected Designation of Origin),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2030,Now and until 2030,Goldmedaille International Wine & Spirit Competition,Gold Medal International Wine & Spirit Competition
805e2e33-8f1d-4d99-9a27-9f72,BASIC,STANDARD_19,Viognier,9458-9212,130,"Dieser Viognier aus dem Yarra Valley, Australien, von Yering Station bietet aromatische Noten von Aprikose, Pfirsich und Jasmin. Vollmundig mit cremiger Textur, passt er gut zu reichhaltigen Meeresfrüchten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Viognier,Australien,Yarra-Tal,Yering Station,2021,caf7ac6d-7173-412c-9073-1fbd1d77225f.png,02996c25-0472-4f35-b90d-40fd7fa6ec73.png,51334090-97f3-4dbf-8c7e-b3a885532cb5.png,e7e0867f-2c5b-41de-9868-47eac2ec0b1d.png,Viognier,"This Viognier from Yarra Valley, Australia, by Yering Station, offers aromatic notes of apricot, peach, and jasmine. Full-bodied with a creamy texture, it pairs well with rich seafood dishes.",Viognier,Australia,Yarra Valley,Yering Station,White,White,Halbtrocken,Semi-dry,"vollmundig","full-bodied","Früchte","Fruits","Meeresfrüchte","Seafood",13.5%,3.0 g/L,9.1 g/L,10-13°C (50-55°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2040,Now and until 2040,Große Goldmedaille Concours des Grands Vins de France,Grand Gold Medal Concours des Grands Vins de France
805e2e33-8f1d-4d99-9a27-9f73,BASIC,STANDARD_19,Cabernet Franc,9458-9213,77,"Aus dem Uco Valley in Argentinien präsentiert dieser Cabernet Franc von Achaval-Ferrer Aromen von roten Beeren, grünem Pfeffer und Veilchen. Mittelkräftig mit weichen Tanninen, ergänzt er geröstetes Gemüse und mit Kräutern überzogenes Fleisch.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Cabernet Franc,Argentinien,Uco-Tal,Achaval-Ferrer,2019,12a28fbb-bd05-49d6-99b0-bc0687eb0586.png,5baff440-66c2-4f19-9363-0c0458db81f9.png,1444bd13-80af-4204-897d-9f42772cf82d.png,ad32384f-bf3e-4c86-9939-2d3263b9feb3.png,Cabernet Franc,"From Argentina's Uco Valley, this Cabernet Franc by Achaval-Ferrer presents aromas of red berries, green pepper, and violets. Medium-bodied with smooth tannins, it complements roasted vegetables and herb-crusted meats.",Cabernet Franc,Argentina,Uco Valley,Achaval-Ferrer,Red,Red,Halbtrocken,Semi-dry,"kräftig, fruchtig","strong, fruity","Früchte, Blumen","Fruits, Flowers","Fleisch","Meat",13.5%,8.0 g/L,9.3 g/L,8-10°C (46-50°F),Denominación de Origen (DO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,Goldmedaille Sommelier Wine Awards,Gold Medal Sommelier Wine Awards
805e2e33-8f1d-4d99-9a27-9f74,BASIC,STANDARD_19,Petit Verdot,9458-9214,29,"Dieser Petit Verdot aus dem Colchagua Valley, Chile, von Lapostolle bietet intensive Aromen von Brombeere, Veilchen und Gewürzen. Vollmundig mit festen Tanninen, passt er hervorragend zu gegrilltem Fleisch und kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Petit Verdot,Chile,Colchagua-Tal,Lapostolle,2016,9cbaaf44-454b-4d20-8a50-5b66217950a7.png,ca513fa3-db75-4707-8d68-3d3bb2808f17.png,5792abdb-93aa-4cb5-bf80-9681b69f272b.png,833c395b-03c3-4ed9-bb91-945fba1f4a3f.png,Petit Verdot,"This Petit Verdot from Colchagua Valley, Chile, by Lapostolle, offers intense aromas of blackberry, violet, and spice. Full-bodied with firm tannins, it pairs excellently with grilled meats and strong cheeses.",Petit Verdot,Chile,Colchagua Valley,Lapostolle,Red,Red,Trocken,Dry,"kräftig, vollmundig","strong, full-bodied","Früchte, Blumen, Gewürze","Fruits, Flowers, Spices","Fleisch, Käse","Meat, Cheese",12.5%,3.0 g/L,2.7 g/L,16-18°C (61-64°F),Denominación de Origen (DO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2038,Now and until 2038,Goldmedaille San Francisco International Wine Competition,Gold Medal San Francisco International Wine Competition
805e2e33-8f1d-4d99-9a27-9f75,BASIC,STANDARD_19,Riesling,9458-9215,60,"Aus der Finger Lakes Region in New York bietet dieser Riesling von Hermann J. Wiemer zarte Noten von Limette, grünem Apfel und Schiefer. Halbtrocken mit lebendiger Säure, ergänzt er würzige asiatische Küche.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Riesling,USA,Finger Seen,Hermann J. Wiemer,2022,68d5ea45-e9e7-4a3b-9b18-c19d7a7f58f9.png,83df2b96-d636-45dd-a65d-d48e8c4b56d9.png,9d1d3240-1a28-4d11-aaf8-029b50614cb2.png,04a16f79-0911-4240-8246-2bfc50088d8f.png,Riesling,"From New York's Finger Lakes region, this Riesling by Hermann J. Wiemer presents delicate notes of lime, green apple, and slate. Off-dry with vibrant acidity, it complements spicy Asian cuisine.",Riesling,USA,Finger Lakes,Hermann J. Wiemer,White,White,Halbtrocken,Semi-dry,"fruchtig","fruity","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Asiatische Küche","Asian Cuisine",11.0%,15.0 g/L,9.5 g/L,16-18°C (61-64°F),AVA (American Viticultural Area),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,Goldmedaille Texsom International Wine Awards,Gold Medal Texsom International Wine Awards
805e2e33-8f1d-4d99-9a27-9f76,BASIC,STANDARD_19,Touriga Nacional,9458-9216,83,"Der Touriga Nacional aus dem Douro Valley, Portugal, hergestellt von Quinta do Crasto, bietet reichhaltige Aromen von schwarzen Früchten, Veilchen und Schokolade. Vollmundig mit samtigen Tanninen, passt er gut zu Wildfleisch und gereiftem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Touriga Nacional,Portugal,Douro-Tal,Quinta do Crasto,2017,e845f010-ffdb-40b6-ba8c-0816366dc476.png,392cc2d3-0be5-4b09-bc5c-534cd1ec504b.png,f16c10a1-d28f-4eb3-a081-3efdc97226b1.png,d8ac047f-1d9e-4142-ab93-c34992e51a7e.png,Touriga Nacional,"The Touriga Nacional from Douro Valley, Portugal, crafted by Quinta do Crasto, boasts rich flavors of black fruits, violets, and chocolate. Full-bodied with velvety tannins, it pairs well with game meats and aged cheeses.",Touriga Nacional,Portugal,Douro Valley,Quinta do Crasto,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte, Schokolade","Fruits, Chocolate","Wild, Käse","Game, Cheese",13.5%,3.0 g/L,2.2 g/L,16-18°C (61-64°F),DOC (Denominação de Origem Controlada),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,Goldmedaille International Wine Masters,Gold Medal International Wine Masters
805e2e33-8f1d-4d99-9a27-9f77,BASIC,STANDARD_19,Grenache,9458-9217,110,"Dieser Grenache aus McLaren Vale, Australien, von Clarendon Hills bietet intensive Aromen von Himbeere, schwarzem Pfeffer und Kräutern. Mittelkräftig mit seidigen Tanninen, ist er ausgezeichnet zu gegrilltem Lamm oder Pilzgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grenache,Australien,McLaren Vale,Clarendon Hills,2018,e7c563da-6b69-4d3e-a549-322b4bff8444.png,a4ea454d-e887-4534-9d43-b46cc37c6a18.png,095ede54-00c5-4c4c-87b9-fe0fcbf8a6ed.png,95b50a78-1db3-4a4d-bafb-dfc18704edbe.png,Grenache,"This Grenache from McLaren Vale, Australia, by Clarendon Hills, offers intense aromas of raspberry, black pepper, and herbs. Medium-bodied with silky tannins, it's excellent with grilled lamb or mushroom dishes.",Grenache,Australia,McLaren Vale,Clarendon Hills,Red,Red,Halbtrocken,Semi-dry,"kräftig","strong","Früchte","Fruits","Lamm, Pilze","Lamb, Mushroom",14.0%,3.0 g/L,9.2 g/L,16-18°C (61-64°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2030,Now and until 2030,Goldmedaille International Wine & Spirits Challenge,Gold Medal International Wine & Spirits Challenge
805e2e33-8f1d-4d99-9a27-9f78,BASIC,STANDARD_19,Nero d'Avola,9458-9218,25,"Aus Sizilien, Italien, präsentiert dieser Nero d'Avola von Planeta kräftige Aromen von Schwarzkirsche, Pflaume und Lakritz. Vollmundig mit weichen Tanninen, ergänzt er herzhafte Pastagerichte und gegrilltes Fleisch.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Nero d'Avola,Italien,Sizilien,Planeta,2020,0c6bb6c8-5edc-4074-bd4f-73ffb037fbe7.png,bb83f902-f377-40f0-bfe1-74003f787395.png,ea2e79a9-75a1-4ca4-a424-9625061b42b2.png,65ae2ebf-de7d-4a65-83d8-ddae06b64b3c.png,Nero d'Avola,"From Sicily, Italy, this Nero d'Avola by Planeta presents bold flavors of black cherry, plum, and licorice. Full-bodied with smooth tannins, it complements hearty pasta dishes and grilled meats.",Nero d'Avola,Italy,Sicily,Planeta,Red,Red,Halbtrocken,Semi-dry,"vollmundig","full-bodied","Früchte","Fruits","Pasta, Fleisch","Pasta, Meat",13.5%,3.0 g/L,9.9 g/L,10-13°C (50-55°F),DOC (Denominazione di Origine Controllata),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2038,Now and until 2038,Goldmedaille New York International Wine Competition,Gold Medal New York International Wine Competition
805e2e33-8f1d-4d99-9a27-9f79,BASIC,STANDARD_19,Roussanne,9458-9219,148,"Der Roussanne aus Santa Barbara, Kalifornien, produziert von Qupé, bietet reiche Noten von Birne, Honig und Kamille. Vollmundig mit cremiger Textur, passt er wunderbar zu geröstetem Geflügel oder cremigen Saucen.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Roussanne,USA,Santa Barbara,Qupé,2019,3dd453df-562d-47ba-bcc7-d5b31108618c.png,30d61cf6-b22a-4bdd-b4b1-95acbeaa8e97.png,736e9de2-3db4-4320-a926-ff41d997af40.png,e044ab4a-6bc6-4179-bbaf-f528f56e66da.png,Roussanne,"The Roussanne from Santa Barbara, California, produced by Qupé, showcases rich notes of pear, honey, and chamomile. Full-bodied with a creamy texture, it pairs beautifully with roasted poultry or creamy sauces.",Roussanne,USA,Santa Barbara,Qupé,White,White,Halbtrocken,Semi-dry,"vollmundig","full-bodied","Früchte, Honig, Blumen","Fruits, Honey, Flowers","Geflügel","Poultry",13.5%,15.0 g/L,8.9 g/L,14-16°C (57-61°F),AVA (American Viticultural Area),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2030,Now and until 2030,Goldmedaille Decanter Retailer Awards,Gold Medal Decanter Retailer Awards
805e2e33-8f1d-4d99-9a27-9f80,BASIC,STANDARD_19,Zweigelt,9458-9220,135,"Dieser Zweigelt aus Burgenland, Österreich, von Heinrich bietet saftige Aromen von Kirsche, Brombeere und Gewürzen. Mittelkräftig mit weichen Tanninen, ist er perfekt zu Wurstwaren oder mildem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Zweigelt,Österreich,Burgenland,Heinrich,2021,cb8ea5c2-1943-4a56-b455-696c60d8346a.png,77f05631-6248-48b3-9f88-5f52c3d1a203.png,ec642332-30c2-4009-8391-9d716b0456c4.png,03f640bc-2c77-488c-924d-0531e181f5ba.png,Zweigelt,"This Zweigelt from Burgenland, Austria, by Heinrich, offers juicy flavors of cherry, blackberry, and spice. Medium-bodied with soft tannins, it's perfect with charcuterie or mild cheeses.",Zweigelt,Austria,Burgenland,Heinrich,Red,Red,Halbtrocken,Semi-dry,"kräftig, fruchtig","strong, fruity","Früchte, Gewürze","Fruits, Spices","Wurst, Käse","Sausage, Cheese",12.5%,3.0 g/L,2.8 g/L,8-10°C (46-50°F),DAC (Districtus Austriae Controllatus),Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2025,Now and until 2025,Goldmedaille Concours Général Agricole Paris,Gold Medal Concours Général Agricole Paris
805e2e33-8f1d-4d99-9a27-9f81,BASIC,STANDARD_19,Vermentino,9458-9221,78,"Der Vermentino aus Sardinien, Italien, hergestellt von Capichera, bietet knackige Aromen von Zitrusfrüchten, Steinobst und Kräutern. Leicht mit erfrischender Säure, ergänzt er Meeresfrüchte und leichte Pastagerichte.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Vermentino,Italien,Sardinien,Capichera,2018,683a0ccf-84a8-4e1b-8d5d-d2347686478f.png,4c905656-c769-457d-b12f-8657e31eaef5.png,d19435d0-4ac3-4970-bca8-a358e721f64f.png,914f4ab9-3a4f-433a-8152-58f6dbeb7b9f.png,Vermentino,"The Vermentino from Sardinia, Italy, crafted by Capichera, offers crisp flavors of citrus, stone fruits, and herbs. Light-bodied with refreshing acidity, it complements seafood and light pasta dishes.",Vermentino,Italy,Sardinia,Capichera,White,White,Trocken,Dry,"frisch, leicht","fresh, light","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Meeresfrüchte, Pasta","Seafood, Pasta",12.5%,3.0 g/L,2.6 g/L,16-18°C (61-64°F),DOC (Denominazione di Origine Controllata),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,Goldmedaille Berliner Wein Trophy,Gold Medal Berliner Wein Trophy
805e2e33-8f1d-4d99-9a27-9f82,BASIC,STANDARD_19,Saperavi,9458-9222,49,"Aus der Region Kachetien in Georgien präsentiert dieser Saperavi von Pheasant's Tears intensive Aromen von schwarzen Früchten, Tabak und Erde. Vollmundig mit festen Tanninen, passt er gut zu gegrilltem Fleisch und kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Saperavi,Georgien,Kachetien,Pheasant's Tears,2016,27785a4c-a606-4295-91f9-1965f0f4d802.png,d1492013-632b-444c-885e-37a0954cbf8c.png,fab0797b-7f87-48f0-affe-f2ad6b51c311.png,5cebac62-5907-43ce-80a4-f0ac2ebf05dd.png,Saperavi,"From Georgia's Kakheti region, this Saperavi by Pheasant's Tears presents intense aromas of black fruits, tobacco, and earth. Full-bodied with firm tannins, it pairs well with grilled meats and strong cheeses.",Saperavi,Georgia,Kakheti,Pheasant's Tears,Red,Red,Trocken,Dry,"kräftig, vollmundig","strong, full-bodied","Früchte","Fruits","Fleisch, Käse","Meat, Cheese",13.5%,3.0 g/L,2.3 g/L,16-18°C (61-64°F),Appellation of Origin (AO),Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2050,Now and until 2050,Große Goldmedaille Vinalies Internationales,Grand Gold Medal Vinalies Internationales
805e2e33-8f1d-4d99-9a27-9f83,BASIC,STANDARD_19,Mourvèdre,9458-9223,121,"Dieser Mourvèdre aus Bandol, Frankreich, von Domaine Tempier bietet reiche Aromen von dunklen Früchten, Leder und Garrigue-Kräutern. Vollmundig mit festen Tanninen, ist er ausgezeichnet zu geschmortem Fleisch und Wildgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Mourvèdre,Frankreich,Bandol,Domaine Tempier,2017,bd6f681c-d391-4191-af35-29ab1c9e8c75.png,e69d8870-e0da-417a-bbdd-504dc023837f.png,346033dc-d105-47d8-ad72-c84c4ecf39c7.png,b59dd1bb-c5f7-4305-93d3-9c277d319ac2.png,Mourvèdre,"This Mourvèdre from Bandol, France, by Domaine Tempier, showcases rich flavors of dark fruits, leather, and garrigue herbs. Full-bodied with firm tannins, it's excellent with braised meats and game dishes.",Mourvèdre,France,Bandol,Domaine Tempier,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte","Fruits","Fleisch, Wild","Meat, Game",13.5%,3.0 g/L,9.6 g/L,8-10°C (46-50°F),AOC (Appellation d'Origine Contrôlée),Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2040,Now and until 2040,,
805e2e33-8f1d-4d99-9a27-9f84,BASIC,STANDARD_19,Viognier,9458-9224,91,"Aus Virginia, USA, präsentiert dieser Viognier von Barboursville Vineyards aromatische Noten von Pfirsich, Geißblatt und Vanille. Vollmundig mit üppiger Textur, passt er gut zu würziger Küche und reichhaltigen Meeresfrüchten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Viognier,USA,Virginia,Barboursville Vineyards,2020,2d29d0c1-d1fb-4c6c-bed2-704aa6f4e1e7.png,b1d8234f-889d-41dd-be1c-9ee647e11672.png,0061310e-a5c8-41f0-aa1f-68eee71ff1aa.png,7011996e-a861-4e38-9202-5d9803754402.png,Viognier,"From Virginia, USA, this Viognier by Barboursville Vineyards presents aromatic notes of peach, honeysuckle, and vanilla. Full-bodied with a lush texture, it pairs well with spicy cuisine and rich seafood.",Viognier,USA,Virginia,Barboursville Vineyards,Red,Red,Halbtrocken,Semi-dry,"vollmundig","full-bodied","Früchte, Vanille","Fruits, Vanilla","Würzige Gerichte, Meeresfrüchte","Spicy Dishes, Seafood",13.5%,8.0 g/L,2.9 g/L,10-13°C (50-55°F),AVA (American Viticultural Area),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2040,Now and until 2040,Platin Award International Wine Challenge,Platinum Award International Wine Challenge
805e2e33-8f1d-4d99-9a27-9f85,BASIC,STANDARD_19,Carricante,9458-9225,53,"Der Carricante vom Ätna, Sizilien, produziert von Benanti, bietet knackige Aromen von Zitrusfrüchten, grünem Apfel und Mineralien. Leicht mit hoher Säure, ergänzt er leichte Fischgerichte und frischen Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Carricante,Italien,Ätna,Benanti,2023,5c9086e2-2263-49d1-907e-6c4658f27948.png,8c887ad6-4cfd-4d33-b9cf-e32bac893297.png,fc752e3e-c052-44b0-9866-b6dd489008d6.png,54aa2303-83c3-429d-9c07-579acc42f82d.png,Carricante,"The Carricante from Mount Etna, Sicily, produced by Benanti, offers crisp flavors of citrus, green apple, and mineral notes. Light-bodied with high acidity, it complements light fish dishes and fresh cheeses.",Carricante,Italy,Mount Etna,Benanti,White,White,Trocken,Dry,"frisch, leicht","fresh, light","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Fisch, Käse","Fish, Cheese",12.5%,3.0 g/L,9.8 g/L,14-16°C (57-61°F),DOC (Denominazione di Origine Controllata),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,Goldmedaille Concours Mondial de Bruxelles,Gold Medal Concours Mondial de Bruxelles
805e2e33-8f1d-4d99-9a27-9f86,BASIC,STANDARD_19,Mencia,9458-9226,120,"Dieser Mencia aus Bierzo, Spanien, von Descendientes de J. Palacios präsentiert elegante Aromen von roten Früchten, Veilchen und Schiefer. Mittelkräftig mit seidigen Tanninen, passt er wunderschön zu geröstetem Geflügel und gegrilltem Gemüse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Mencia,Spanien,Bierzo,Descendientes de J. Palacios,2015,2f34f91c-38f5-4040-be85-b69a8fe7ab4e.png,ee0ebe0c-36a5-4416-9389-5d96412753e3.png,db294ad5-21d1-4ca4-a643-d8a02e3aaab9.png,6486edd6-6863-4d89-a17e-65334bd31a45.png,Mencia,"This Mencia from Bierzo, Spain, by Descendientes de J. Palacios, presents elegant aromas of red fruits, violets, and slate. Medium-bodied with silky tannins, it pairs beautifully with roasted poultry and grilled vegetables.",Mencia,Spain,Bierzo,Descendientes de J. Palacios,Red,Red,Halbtrocken,Semi-dry,"leicht, fruchtig","light, fruity","Früchte","Fruits","Geflügel","Poultry",13.0%,3.0 g/L,2.4 g/L,10-13°C (50-55°F),DOCa (Denominación de Origen Calificada),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Mundus Vini,Gold Medal Mundus Vini
805e2e33-8f1d-4d99-9a27-9f87,BASIC,STANDARD_19,Chenin Blanc,9458-9227,86,"Aus Swartland, Südafrika, bietet dieser Chenin Blanc von Eben Sadie komplexe Noten von Quitte, Honig und Mineralien. Vollmundig mit knackiger Säure, ist er ausgezeichnet zu reichhaltigen Meeresfrüchten oder cremigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Chenin Blanc,Südafrika,Swartland,Eben Sadie,2024,8b5c5508-327a-4165-947a-4d8a73bfd57b.png,b6067ce6-93c4-4a75-ac20-9de661808d4d.png,e0aafebe-0ca5-4354-8124-f706eb053537.png,c418890d-03d0-48bd-ac2e-e6cfa176a43e.png,Chenin Blanc,"From Swartland, South Africa, this Chenin Blanc by Eben Sadie offers complex notes of quince, honey, and mineral. Full-bodied with crisp acidity, it's excellent with rich seafood dishes or creamy cheeses.",Chenin Blanc,South Africa,Swartland,Eben Sadie,White,White,Trocken,Dry,"vollmundig","full-bodied","Früchte, Honig","Fruits, Honey","Meeresfrüchte, Käse","Seafood, Cheese",12.5%,8.0 g/L,8.7 g/L,14-16°C (57-61°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2027,Now and until 2027,Goldmedaille Vinitaly International Wine Competition,Gold Medal Vinitaly International Wine Competition
805e2e33-8f1d-4d99-9a27-9f88,BASIC,STANDARD_19,Bonarda,9458-9228,74,"Der Bonarda aus Mendoza, Argentinien, hergestellt von Altos Las Hormigas, bietet saftige Aromen von roten Früchten, Veilchen und Gewürzen. Mittelkräftig mit weichen Tanninen, ergänzt er Pizza und Pastagerichte.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Bonarda,Argentinien,Mendoza,Altos Las Hormigas,2018,a26bf055-3bf0-4d98-8589-552e87236fd5.png,028411c7-d9f6-4618-94d1-fff3e6afd813.png,260954bd-d11c-4a06-bceb-b295e67164de.png,13613844-2eb2-4991-b35e-424c68275b95.png,Bonarda,"The Bonarda from Mendoza, Argentina, crafted by Altos Las Hormigas, showcases juicy flavors of red fruits, violets, and spice. Medium-bodied with soft tannins, it complements pizza and pasta dishes.",Bonarda,Argentina,Mendoza,Altos Las Hormigas,Red,Red,Halbtrocken,Semi-dry,"fruchtig","fruity","Früchte, Gewürze","Fruits, Spices","Pizza, Pasta","Pizza, Pasta",13.5%,3.0 g/L,2.1 g/L,14-16°C (57-61°F),Denominación de Origen (DO),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2050,Now and until 2050,Goldmedaille International Wine Tourism Challenge,Gold Medal International Wine Tourism Challenge
805e2e33-8f1d-4d99-9a27-9f89,BASIC,STANDARD_19,Grüner Veltliner,9458-9229,159,"Dieser Grüner Veltliner aus Kamptal, Österreich, von Schloss Gobelsburg bietet knackige Noten von grünem Apfel, weißem Pfeffer und Zitrusfrüchten. Mittelkräftig mit lebendiger Säure, passt er gut zu leichten Fischgerichten oder frischen Salaten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grüner Veltliner,Österreich,Kamptal,Schloss Gobelsburg,2019,f7d56a54-ff22-465c-b126-51b0a31d2ba7.png,f51d548c-a705-41fb-a266-beabdeee5aa5.png,80fbce0f-d000-4f31-a803-6d49d6b806c4.png,7c07893f-fec2-446c-8d5b-51a345691c65.png,Grüner Veltliner,"This Grüner Veltliner from Kamptal, Austria, by Schloss Gobelsburg, presents crisp notes of green apple, white pepper, and citrus. Medium-bodied with lively acidity, it pairs well with light fish dishes or fresh salads.",Grüner Veltliner,Austria,Kamptal,Schloss Gobelsburg,White,White,Halbtrocken,Semi-dry,"frisch","fresh","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Fisch, Salate","Fish, Salads",12.0%,3.0 g/L,8.6 g/L,8-10°C (46-50°F),DAC (Districtus Austriae Controllatus),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2030,Now and until 2030,Goldmedaille Wettbewerb der Unabhängigen Winzer,Gold Medal Independent Winegrowers Competition
805e2e33-8f1d-4d99-9a27-9f90,BASIC,STANDARD_19,Agiorgitiko,9458-9230,138,"Aus Nemea, Griechenland, bietet dieser Agiorgitiko von Gaia Estate elegante Aromen von roten Früchten, Gewürzen und Kräutern. Mittelkräftig mit weichen Tanninen, ergänzt er mediterrane Gerichte und gegrilltes Fleisch.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Agiorgitiko,Griechenland,Nemea,Gaia Estate,2022,c5b7141b-e55b-4b8f-b8e4-9feb22169f47.png,723ca551-a9d0-4f14-b48d-55da94551ea4.png,68c4aaf1-4b76-4a24-a50e-4adb11898975.png,7a700c90-c55f-4375-835c-5be706fcf89d.png,Agiorgitiko,"From Nemea, Greece, this Agiorgitiko by Gaia Estate offers elegant aromas of red fruits, spice, and herbs. Medium-bodied with soft tannins, it complements Mediterranean dishes and grilled meats.",Agiorgitiko,Greece,Nemea,Gaia Estate,Red,Red,Halbtrocken,Semi-dry,"fruchtig","fruity","Früchte, Gewürze","Fruits, Spices","Fleisch","Meat",13.0%,3.0 g/L,2.5 g/L,14-16°C (57-61°F),Appellation of Origin (AO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Concours National des Vins IGP,Gold Medal Concours National des Vins IGP
